image,split,source,frame,positive,augmented,operations
ball_test_20260730_172702_f00003630_t0000125897_320.jpg,train,final_scene_positive,3630,1,0,original
ball_test_20260730_172702_f00003630_t0000125897_320_aug.jpg,train,final_scene_positive,3630,1,1,gray3+gamma_0.86+motion_blur
ball_test_20260730_172702_f00003650_t0000126591_321.jpg,train,final_scene_positive,3650,1,0,original
ball_test_20260730_172702_f00003650_t0000126591_321_aug.jpg,train,final_scene_positive,3650,1,1,gamma_1.05+hsv+shadow+noise
ball_test_20260730_172702_f00003670_t0000127285_75.jpg,train,final_scene_positive,3670,1,0,original
ball_test_20260730_172702_f00003670_t0000127285_75_aug.jpg,train,final_scene_positive,3670,1,1,hsv+noise
ball_test_20260730_172702_f00003680_t0000127632_299.jpg,train,final_scene_positive,3680,1,0,original
ball_test_20260730_172702_f00003680_t0000127632_299_aug.jpg,train,final_scene_positive,3680,1,1,gamma_1.28+motion_blur
ball_test_20260730_172702_f00003700_t0000128325_322.jpg,train,final_scene_positive,3700,1,0,original
ball_test_20260730_172702_f00003700_t0000128325_322_aug.jpg,train,final_scene_positive,3700,1,1,gray3
ball_test_20260730_172702_f00003710_t0000128672_323.jpg,train,final_scene_positive,3710,1,0,original
ball_test_20260730_172702_f00003710_t0000128672_323_aug.jpg,train,final_scene_positive,3710,1,1,gamma_0.77+noise
ball_test_20260730_172702_f00003720_t0000129019_324.jpg,train,final_scene_positive,3720,1,0,original
ball_test_20260730_172702_f00003720_t0000129019_324_aug.jpg,train,final_scene_positive,3720,1,1,hsv
ball_test_20260730_172702_f00003730_t0000129366_326.jpg,train,final_scene_positive,3730,1,0,original
ball_test_20260730_172702_f00003730_t0000129366_326_aug.jpg,train,final_scene_positive,3730,1,1,gamma_1.37+hsv+glare
ball_test_20260730_172702_f00003740_t0000129712_325.jpg,train,final_scene_positive,3740,1,0,original
ball_test_20260730_172702_f00003740_t0000129712_325_aug.jpg,train,final_scene_positive,3740,1,1,gamma_1.20+motion_blur
ball_test_20260730_172702_f00003750_t0000130059_300.jpg,train,final_scene_positive,3750,1,0,original
ball_test_20260730_172702_f00003750_t0000130059_300_aug.jpg,train,final_scene_positive,3750,1,1,gray3+hsv
ball_test_20260730_172702_f00003760_t0000130406_301.jpg,train,final_scene_positive,3760,1,0,original
ball_test_20260730_172702_f00003760_t0000130406_301_aug.jpg,train,final_scene_positive,3760,1,1,gamma_0.70+hsv+motion_blur
ball_test_20260730_172702_f00003770_t0000130753_302.jpg,train,final_scene_positive,3770,1,0,original
ball_test_20260730_172702_f00003770_t0000130753_302_aug.jpg,train,final_scene_positive,3770,1,1,gamma_1.22+motion_blur
ball_test_20260730_172702_f00003790_t0000131447_307.jpg,train,final_scene_positive,3790,1,0,original
ball_test_20260730_172702_f00003790_t0000131447_307_aug.jpg,train,final_scene_positive,3790,1,1,gamma_1.30+hsv
ball_test_20260730_172702_f00003800_t0000131793_303.jpg,train,final_scene_positive,3800,1,0,original
ball_test_20260730_172702_f00003800_t0000131793_303_aug.jpg,train,final_scene_positive,3800,1,1,hsv+shadow
ball_test_20260730_172702_f00003820_t0000132487_327.jpg,train,final_scene_positive,3820,1,0,original
ball_test_20260730_172702_f00003820_t0000132487_327_aug.jpg,train,final_scene_positive,3820,1,1,gamma_1.18+hsv
ball_test_20260730_172702_f00003830_t0000132834_328.jpg,train,final_scene_positive,3830,1,0,original
ball_test_20260730_172702_f00003830_t0000132834_328_aug.jpg,train,final_scene_positive,3830,1,1,gamma_1.18+hsv+shadow
ball_test_20260730_172702_f00003870_t0000134221_304.jpg,train,final_scene_positive,3870,1,0,original
ball_test_20260730_172702_f00003870_t0000134221_304_aug.jpg,train,final_scene_positive,3870,1,1,gamma_0.99
ball_test_20260730_172702_f00003880_t0000134568_305.jpg,train,final_scene_positive,3880,1,0,original
ball_test_20260730_172702_f00003880_t0000134568_305_aug.jpg,train,final_scene_positive,3880,1,1,gamma_0.82
ball_test_20260730_172702_f00003890_t0000134915_306.jpg,train,final_scene_positive,3890,1,0,original
ball_test_20260730_172702_f00003890_t0000134915_306_aug.jpg,train,final_scene_positive,3890,1,1,gamma_1.27+hsv
ball_test_20260730_172702_f00003900_t0000135262_86.jpg,train,final_scene_positive,3900,1,0,original
ball_test_20260730_172702_f00003900_t0000135262_86_aug.jpg,train,final_scene_positive,3900,1,1,gray3+gamma_1.15+shadow
ball_test_20260730_172702_f00003910_t0000135609_119.jpg,train,final_scene_positive,3910,1,0,original
ball_test_20260730_172702_f00003910_t0000135609_119_aug.jpg,train,final_scene_positive,3910,1,1,gamma_1.31+motion_blur
ball_test_20260730_172702_f00003920_t0000135955_210.jpg,train,final_scene_positive,3920,1,0,original
ball_test_20260730_172702_f00003920_t0000135955_210_aug.jpg,train,final_scene_positive,3920,1,1,gamma_1.06+hsv+motion_blur
ball_test_20260730_172702_f00003930_t0000136302_308.jpg,train,final_scene_positive,3930,1,0,original
ball_test_20260730_172702_f00003930_t0000136302_308_aug.jpg,train,final_scene_positive,3930,1,1,gamma_0.72+hsv+glare
ball_test_20260730_172702_f00003940_t0000136649_76.jpg,train,final_scene_positive,3940,1,0,original
ball_test_20260730_172702_f00003940_t0000136649_76_aug.jpg,train,final_scene_positive,3940,1,1,gamma_0.74+hsv+glare
ball_test_20260730_172702_f00003950_t0000136996_93.jpg,train,final_scene_positive,3950,1,0,original
ball_test_20260730_172702_f00003950_t0000136996_93_aug.jpg,train,final_scene_positive,3950,1,1,gamma_1.13+shadow+glare
ball_test_20260730_172702_f00003960_t0000137343_329.jpg,train,final_scene_positive,3960,1,0,original
ball_test_20260730_172702_f00003960_t0000137343_329_aug.jpg,train,final_scene_positive,3960,1,1,gamma_1.38+hsv
ball_test_20260730_172702_f00003970_t0000137689_94.jpg,train,final_scene_positive,3970,1,0,original
ball_test_20260730_172702_f00003970_t0000137689_94_aug.jpg,train,final_scene_positive,3970,1,1,gamma_1.28+shadow
ball_test_20260730_172702_f00003980_t0000138036_330.jpg,train,final_scene_positive,3980,1,0,original
ball_test_20260730_172702_f00003980_t0000138036_330_aug.jpg,train,final_scene_positive,3980,1,1,gamma_0.82
ball_test_20260730_172702_f00003990_t0000138383_95.jpg,train,final_scene_positive,3990,1,0,original
ball_test_20260730_172702_f00003990_t0000138383_95_aug.jpg,train,final_scene_positive,3990,1,1,gamma_0.97+shadow+motion_blur+noise
ball_test_20260730_172702_f00004000_t0000138730_96.jpg,train,final_scene_positive,4000,1,0,original
ball_test_20260730_172702_f00004000_t0000138730_96_aug.jpg,train,final_scene_positive,4000,1,1,hsv+shadow
ball_test_20260730_172702_f00004010_t0000139077_211.jpg,train,final_scene_positive,4010,1,0,original
ball_test_20260730_172702_f00004010_t0000139077_211_aug.jpg,train,final_scene_positive,4010,1,1,gray3+gamma_0.81+glare
ball_test_20260730_172702_f00004020_t0000139424_97.jpg,train,final_scene_positive,4020,1,0,original
ball_test_20260730_172702_f00004020_t0000139424_97_aug.jpg,train,final_scene_positive,4020,1,1,gamma_0.95+shadow+glare
ball_test_20260730_172702_f00004030_t0000139770_98.jpg,train,final_scene_positive,4030,1,0,original
ball_test_20260730_172702_f00004030_t0000139770_98_aug.jpg,train,final_scene_positive,4030,1,1,gray3+gamma_0.77+shadow
ball_test_20260730_172702_f00004040_t0000140117_331.jpg,train,final_scene_positive,4040,1,0,original
ball_test_20260730_172702_f00004040_t0000140117_331_aug.jpg,train,final_scene_positive,4040,1,1,gamma_0.84+gaussian_blur
ball_test_20260730_172702_f00004050_t0000140464_312.jpg,train,final_scene_positive,4050,1,0,original
ball_test_20260730_172702_f00004050_t0000140464_312_aug.jpg,train,final_scene_positive,4050,1,1,gamma_1.30+hsv+shadow
ball_test_20260730_172702_f00004060_t0000140811_99.jpg,train,final_scene_positive,4060,1,0,original
ball_test_20260730_172702_f00004060_t0000140811_99_aug.jpg,train,final_scene_positive,4060,1,1,gamma_0.83+hsv
ball_test_20260730_172702_f00004070_t0000141158_212.jpg,train,final_scene_positive,4070,1,0,original
ball_test_20260730_172702_f00004070_t0000141158_212_aug.jpg,train,final_scene_positive,4070,1,1,gamma_1.15+hsv
ball_test_20260730_172702_f00004080_t0000141505_214.jpg,train,final_scene_positive,4080,1,0,original
ball_test_20260730_172702_f00004080_t0000141505_214_aug.jpg,train,final_scene_positive,4080,1,1,gamma_1.32
ball_test_20260730_172702_f00004090_t0000141851_213.jpg,train,final_scene_positive,4090,1,0,original
ball_test_20260730_172702_f00004090_t0000141851_213_aug.jpg,train,final_scene_positive,4090,1,1,hsv+glare+motion_blur
ball_test_20260730_172702_f00004100_t0000142198_167.jpg,train,final_scene_positive,4100,1,0,original
ball_test_20260730_172702_f00004100_t0000142198_167_aug.jpg,train,final_scene_positive,4100,1,1,gamma_0.96+shadow+noise
ball_test_20260730_172702_f00004110_t0000142545_77.jpg,train,final_scene_positive,4110,1,0,original
ball_test_20260730_172702_f00004110_t0000142545_77_aug.jpg,train,final_scene_positive,4110,1,1,hsv+shadow
ball_test_20260730_172702_f00004120_t0000142892_80.jpg,train,final_scene_positive,4120,1,0,original
ball_test_20260730_172702_f00004120_t0000142892_80_aug.jpg,train,final_scene_positive,4120,1,1,gray3+gamma_1.39+hsv
ball_test_20260730_172702_f00004130_t0000143239_78.jpg,train,final_scene_positive,4130,1,0,original
ball_test_20260730_172702_f00004130_t0000143239_78_aug.jpg,train,final_scene_positive,4130,1,1,gamma_1.26
ball_test_20260730_172702_f00004140_t0000143585_314.jpg,train,final_scene_positive,4140,1,0,original
ball_test_20260730_172702_f00004140_t0000143585_314_aug.jpg,train,final_scene_positive,4140,1,1,gamma_0.97+motion_blur
ball_test_20260730_172702_f00004150_t0000143932_315.jpg,train,final_scene_positive,4150,1,0,original
ball_test_20260730_172702_f00004150_t0000143932_315_aug.jpg,train,final_scene_positive,4150,1,1,gamma_0.84+hsv+shadow+motion_blur
ball_test_20260730_172702_f00004160_t0000144279_169.jpg,train,final_scene_positive,4160,1,0,original
ball_test_20260730_172702_f00004160_t0000144279_169_aug.jpg,train,final_scene_positive,4160,1,1,hsv
ball_test_20260730_172702_f00004170_t0000144626_316.jpg,train,final_scene_positive,4170,1,0,original
ball_test_20260730_172702_f00004170_t0000144626_316_aug.jpg,train,final_scene_positive,4170,1,1,gamma_0.82
ball_test_20260730_172702_f00004180_t0000144973_317.jpg,train,final_scene_positive,4180,1,0,original
ball_test_20260730_172702_f00004180_t0000144973_317_aug.jpg,train,final_scene_positive,4180,1,1,gamma_0.88+hsv+motion_blur
ball_test_20260730_172702_f00004190_t0000145320_168.jpg,train,final_scene_positive,4190,1,0,original
ball_test_20260730_172702_f00004190_t0000145320_168_aug.jpg,train,final_scene_positive,4190,1,1,gamma_0.93+glare
ball_test_20260730_172702_f00004200_t0000145666_172.jpg,train,final_scene_positive,4200,1,0,original
ball_test_20260730_172702_f00004200_t0000145666_172_aug.jpg,train,final_scene_positive,4200,1,1,gamma_1.15+shadow
ball_test_20260730_172702_f00004210_t0000146013_170.jpg,train,final_scene_positive,4210,1,0,original
ball_test_20260730_172702_f00004210_t0000146013_170_aug.jpg,train,final_scene_positive,4210,1,1,shadow+glare+gaussian_blur
ball_test_20260730_172702_f00004220_t0000146360_332.jpg,train,final_scene_positive,4220,1,0,original
ball_test_20260730_172702_f00004220_t0000146360_332_aug.jpg,train,final_scene_positive,4220,1,1,gamma_0.65
ball_test_20260730_172702_f00004230_t0000146707_171.jpg,train,final_scene_positive,4230,1,0,original
ball_test_20260730_172702_f00004230_t0000146707_171_aug.jpg,train,final_scene_positive,4230,1,1,gamma_1.01+hsv+motion_blur
ball_test_20260730_172702_f00004240_t0000147054_174.jpg,train,final_scene_positive,4240,1,0,original
ball_test_20260730_172702_f00004240_t0000147054_174_aug.jpg,train,final_scene_positive,4240,1,1,gamma_1.19+hsv
ball_test_20260730_172702_f00004250_t0000147401_79.jpg,train,final_scene_positive,4250,1,0,original
ball_test_20260730_172702_f00004250_t0000147401_79_aug.jpg,train,final_scene_positive,4250,1,1,gray3+gamma_0.89+shadow+motion_blur
ball_test_20260730_185508_f00000000_t0000000000.jpg,train,final_scene_negative,0,0,0,original
ball_test_20260730_185508_f00000000_t0000000000_aug.jpg,train,final_scene_negative,0,0,1,gamma_0.92+hsv+shadow
ball_test_20260730_185508_f00000010_t0000000347.jpg,train,final_scene_negative,10,0,0,original
ball_test_20260730_185508_f00000010_t0000000347_aug.jpg,train,final_scene_negative,10,0,1,hsv
ball_test_20260730_185508_f00000020_t0000000694.jpg,train,final_scene_negative,20,0,0,original
ball_test_20260730_185508_f00000020_t0000000694_aug.jpg,train,final_scene_negative,20,0,1,gray3+gamma_0.87+hsv
ball_test_20260730_185508_f00000030_t0000001040.jpg,train,final_scene_negative,30,0,0,original
ball_test_20260730_185508_f00000030_t0000001040_aug.jpg,train,final_scene_negative,30,0,1,gray3+gamma_1.22+hsv+gaussian_blur+noise
ball_test_20260730_185508_f00000040_t0000001387.jpg,train,final_scene_negative,40,0,0,original
ball_test_20260730_185508_f00000040_t0000001387_aug.jpg,train,final_scene_negative,40,0,1,gray3+hsv+motion_blur+noise
ball_test_20260730_185508_f00000050_t0000001734.jpg,train,final_scene_negative,50,0,0,original
ball_test_20260730_185508_f00000050_t0000001734_aug.jpg,train,final_scene_negative,50,0,1,gamma_0.98+hsv
ball_test_20260730_185508_f00000060_t0000002081.jpg,train,final_scene_negative,60,0,0,original
ball_test_20260730_185508_f00000060_t0000002081_aug.jpg,train,final_scene_negative,60,0,1,hsv+motion_blur
ball_test_20260730_185508_f00000070_t0000002428.jpg,train,final_scene_negative,70,0,0,original
ball_test_20260730_185508_f00000070_t0000002428_aug.jpg,train,final_scene_negative,70,0,1,gamma_1.23+hsv+shadow+motion_blur
ball_test_20260730_185508_f00000080_t0000002775.jpg,train,final_scene_negative,80,0,0,original
ball_test_20260730_185508_f00000080_t0000002775_aug.jpg,train,final_scene_negative,80,0,1,gray3+gamma_1.35+hsv
ball_test_20260730_185508_f00000090_t0000003121.jpg,train,final_scene_negative,90,0,0,original
ball_test_20260730_185508_f00000090_t0000003121_aug.jpg,train,final_scene_negative,90,0,1,hsv+gaussian_blur
ball_test_20260730_185508_f00000100_t0000003468.jpg,train,final_scene_negative,100,0,0,original
ball_test_20260730_185508_f00000100_t0000003468_aug.jpg,train,final_scene_negative,100,0,1,gamma_1.23+shadow
ball_test_20260730_185508_f00000110_t0000003815.jpg,train,final_scene_negative,110,0,0,original
ball_test_20260730_185508_f00000110_t0000003815_aug.jpg,train,final_scene_negative,110,0,1,gray3+hsv+gaussian_blur
ball_test_20260730_185508_f00000120_t0000004162.jpg,train,final_scene_negative,120,0,0,original
ball_test_20260730_185508_f00000120_t0000004162_aug.jpg,train,final_scene_negative,120,0,1,gamma_1.21+hsv+gaussian_blur
ball_test_20260730_185508_f00000130_t0000004509.jpg,train,final_scene_negative,130,0,0,original
ball_test_20260730_185508_f00000130_t0000004509_aug.jpg,train,final_scene_negative,130,0,1,shadow+glare+motion_blur
ball_test_20260730_185508_f00000140_t0000004856.jpg,train,final_scene_negative,140,0,0,original
ball_test_20260730_185508_f00000140_t0000004856_aug.jpg,train,final_scene_negative,140,0,1,gamma_0.82
ball_test_20260730_185508_f00000150_t0000005202.jpg,train,final_scene_negative,150,0,0,original
ball_test_20260730_185508_f00000150_t0000005202_aug.jpg,train,final_scene_negative,150,0,1,gamma_1.25+hsv+gaussian_blur
ball_test_20260730_185508_f00000160_t0000005549.jpg,train,final_scene_negative,160,0,0,original
ball_test_20260730_185508_f00000160_t0000005549_aug.jpg,train,final_scene_negative,160,0,1,gamma_1.35+hsv
ball_test_20260730_185508_f00000170_t0000005896.jpg,train,final_scene_negative,170,0,0,original
ball_test_20260730_185508_f00000170_t0000005896_aug.jpg,train,final_scene_negative,170,0,1,gamma_1.28+hsv+shadow
ball_test_20260730_185508_f00000180_t0000006243.jpg,train,final_scene_negative,180,0,0,original
ball_test_20260730_185508_f00000180_t0000006243_aug.jpg,train,final_scene_negative,180,0,1,gamma_0.73
ball_test_20260730_185508_f00000190_t0000006590.jpg,train,final_scene_negative,190,0,0,original
ball_test_20260730_185508_f00000190_t0000006590_aug.jpg,train,final_scene_negative,190,0,1,hsv+shadow
ball_test_20260730_185508_f00000200_t0000006936.jpg,train,final_scene_negative,200,0,0,original
ball_test_20260730_185508_f00000200_t0000006936_aug.jpg,train,final_scene_negative,200,0,1,gray3+motion_blur
ball_test_20260730_185508_f00000210_t0000007283.jpg,train,final_scene_negative,210,0,0,original
ball_test_20260730_185508_f00000210_t0000007283_aug.jpg,train,final_scene_negative,210,0,1,gamma_0.80+shadow
ball_test_20260730_185508_f00000220_t0000007630.jpg,train,final_scene_negative,220,0,0,original
ball_test_20260730_185508_f00000220_t0000007630_aug.jpg,train,final_scene_negative,220,0,1,gamma_0.80+glare+motion_blur
ball_test_20260730_185508_f00000230_t0000007977.jpg,train,final_scene_negative,230,0,0,original
ball_test_20260730_185508_f00000230_t0000007977_aug.jpg,train,final_scene_negative,230,0,1,gray3+gamma_0.69
ball_test_20260730_185508_f00000240_t0000008324.jpg,train,final_scene_negative,240,0,0,original
ball_test_20260730_185508_f00000240_t0000008324_aug.jpg,train,final_scene_negative,240,0,1,gray3+gamma_1.05
ball_test_20260730_185508_f00000250_t0000008671.jpg,train,final_scene_negative,250,0,0,original
ball_test_20260730_185508_f00000250_t0000008671_aug.jpg,train,final_scene_negative,250,0,1,gray3+gamma_0.68+gaussian_blur
ball_test_20260730_185508_f00000260_t0000009017.jpg,train,final_scene_negative,260,0,0,original
ball_test_20260730_185508_f00000260_t0000009017_aug.jpg,train,final_scene_negative,260,0,1,gamma_1.29+motion_blur
ball_test_20260730_185508_f00000270_t0000009364.jpg,train,final_scene_negative,270,0,0,original
ball_test_20260730_185508_f00000270_t0000009364_aug.jpg,train,final_scene_negative,270,0,1,gray3+hsv
ball_test_20260730_185508_f00000280_t0000009711.jpg,train,final_scene_negative,280,0,0,original
ball_test_20260730_185508_f00000280_t0000009711_aug.jpg,train,final_scene_negative,280,0,1,gamma_0.92+hsv
ball_test_20260730_185508_f00000290_t0000010058.jpg,train,final_scene_negative,290,0,0,original
ball_test_20260730_185508_f00000290_t0000010058_aug.jpg,train,final_scene_negative,290,0,1,hsv+glare
ball_test_20260730_185508_f00000300_t0000010405.jpg,train,final_scene_negative,300,0,0,original
ball_test_20260730_185508_f00000300_t0000010405_aug.jpg,train,final_scene_negative,300,0,1,gamma_1.11+hsv+shadow+glare
ball_test_20260730_185508_f00000310_t0000010752.jpg,train,final_scene_negative,310,0,0,original
ball_test_20260730_185508_f00000310_t0000010752_aug.jpg,train,final_scene_negative,310,0,1,gray3+motion_blur
ball_test_20260730_185508_f00000320_t0000011098.jpg,train,final_scene_negative,320,0,0,original
ball_test_20260730_185508_f00000320_t0000011098_aug.jpg,train,final_scene_negative,320,0,1,gray3+shadow
ball_test_20260730_185508_f00000330_t0000011445.jpg,train,final_scene_negative,330,0,0,original
ball_test_20260730_185508_f00000330_t0000011445_aug.jpg,train,final_scene_negative,330,0,1,gray3+motion_blur
ball_test_20260730_185508_f00000340_t0000011792.jpg,train,final_scene_negative,340,0,0,original
ball_test_20260730_185508_f00000340_t0000011792_aug.jpg,train,final_scene_negative,340,0,1,gamma_1.33
ball_test_20260730_185508_f00000350_t0000012139.jpg,train,final_scene_negative,350,0,0,original
ball_test_20260730_185508_f00000350_t0000012139_aug.jpg,train,final_scene_negative,350,0,1,gamma_1.00
ball_test_20260730_185508_f00000360_t0000012486.jpg,train,final_scene_negative,360,0,0,original
ball_test_20260730_185508_f00000360_t0000012486_aug.jpg,train,final_scene_negative,360,0,1,hsv+shadow+noise
ball_test_20260730_185508_f00000370_t0000012833.jpg,train,final_scene_negative,370,0,0,original
ball_test_20260730_185508_f00000370_t0000012833_aug.jpg,train,final_scene_negative,370,0,1,gamma_0.80+shadow
ball_test_20260730_185508_f00000380_t0000013179.jpg,train,final_scene_negative,380,0,0,original
ball_test_20260730_185508_f00000380_t0000013179_aug.jpg,train,final_scene_negative,380,0,1,gamma_0.69+hsv
ball_test_20260730_185508_f00000390_t0000013526.jpg,train,final_scene_negative,390,0,0,original
ball_test_20260730_185508_f00000390_t0000013526_aug.jpg,train,final_scene_negative,390,0,1,gamma_0.93
ball_test_20260730_185508_f00000400_t0000013873.jpg,train,final_scene_negative,400,0,0,original
ball_test_20260730_185508_f00000400_t0000013873_aug.jpg,train,final_scene_negative,400,0,1,hsv+glare
ball_test_20260730_185508_f00000410_t0000014220.jpg,train,final_scene_negative,410,0,0,original
ball_test_20260730_185508_f00000410_t0000014220_aug.jpg,train,final_scene_negative,410,0,1,gamma_0.90
ball_test_20260730_185508_f00000420_t0000014567.jpg,train,final_scene_negative,420,0,0,original
ball_test_20260730_185508_f00000420_t0000014567_aug.jpg,train,final_scene_negative,420,0,1,gray3+gamma_0.89+hsv
ball_test_20260730_185508_f00000430_t0000014913.jpg,train,final_scene_negative,430,0,0,original
ball_test_20260730_185508_f00000430_t0000014913_aug.jpg,train,final_scene_negative,430,0,1,gamma_1.11+noise
ball_test_20260730_185508_f00000470_t0000016301.jpg,val,final_scene_negative,470,0,0,original
ball_test_20260730_185508_f00000480_t0000016648.jpg,val,final_scene_negative,480,0,0,original
ball_test_20260730_185508_f00000490_t0000016994.jpg,val,final_scene_negative,490,0,0,original
ball_test_20260730_185508_f00000500_t0000017341.jpg,val,final_scene_negative,500,0,0,original
ball_test_20260730_185508_f00000510_t0000017688.jpg,val,final_scene_negative,510,0,0,original
ball_test_20260730_185508_f00000520_t0000018035.jpg,val,final_scene_negative,520,0,0,original
ball_test_20260730_185508_f00000530_t0000018382.jpg,val,final_scene_negative,530,0,0,original
ball_test_20260730_185508_f00000540_t0000018729.jpg,val,final_scene_negative,540,0,0,original
ball_test_20260730_185508_f00000550_t0000019075.jpg,val,final_scene_negative,550,0,0,original
ball_test_20260730_185508_f00000560_t0000019422.jpg,val,final_scene_negative,560,0,0,original
ball_test_20260730_185508_f00000570_t0000019769.jpg,val,final_scene_negative,570,0,0,original
ball_test_20260730_185508_f00000580_t0000020116.jpg,val,final_scene_negative,580,0,0,original
